MAC,Description,Serial,OSDComputerName,AssetTag
00:24:45:E1:58:9171,Computer9171,Serial9171,Computer9171,Asset-Tag9171
00:24:45:E1:58:9172,Computer9172,Serial9172,Computer9172,Asset-Tag9172
00:24:45:E1:58:9173,Computer9173,Serial9173,Computer9173,Asset-Tag9173
00:24:45:E1:58:9174,Computer9174,Serial9174,Computer9174,Asset-Tag9174
00:24:45:E1:58:9175,Computer9175,Serial9175,Computer9175,Asset-Tag9175
00:24:45:E1:58:9176,Computer9176,Serial9176,Computer9176,Asset-Tag9176
00:24:45:E1:58:9177,Computer9177,Serial9177,Computer9177,Asset-Tag9177
00:24:45:E1:58:9178,Computer9178,Serial9178,Computer9178,Asset-Tag9178
00:24:45:E1:58:9179,Computer9179,Serial9179,Computer9179,Asset-Tag9179
00:24:45:E1:58:9180,Computer9180,Serial9180,Computer9180,Asset-Tag9180
00:24:45:E1:58:9181,Computer9181,Serial9181,Computer9181,Asset-Tag9181
00:24:45:E1:58:9182,Computer9182,Serial9182,Computer9182,Asset-Tag9182
00:24:45:E1:58:9183,Computer9183,Serial9183,Computer9183,Asset-Tag9183
00:24:45:E1:58:9184,Computer9184,Serial9184,Computer9184,Asset-Tag9184
00:24:45:E1:58:9185,Computer9185,Serial9185,Computer9185,Asset-Tag9185
00:24:45:E1:58:9186,Computer9186,Serial9186,Computer9186,Asset-Tag9186
00:24:45:E1:58:9187,Computer9187,Serial9187,Computer9187,Asset-Tag9187
00:24:45:E1:58:9188,Computer9188,Serial9188,Computer9188,Asset-Tag9188
00:24:45:E1:58:9189,Computer9189,Serial9189,Computer9189,Asset-Tag9189
00:24:45:E1:58:9190,Computer9190,Serial9190,Computer9190,Asset-Tag9190
00:24:45:E1:58:9191,Computer9191,Serial9191,Computer9191,Asset-Tag9191
00:24:45:E1:58:9192,Computer9192,Serial9192,Computer9192,Asset-Tag9192
00:24:45:E1:58:9193,Computer9193,Serial9193,Computer9193,Asset-Tag9193
00:24:45:E1:58:9194,Computer9194,Serial9194,Computer9194,Asset-Tag9194
00:24:45:E1:58:9195,Computer9195,Serial9195,Computer9195,Asset-Tag9195
00:24:45:E1:58:9196,Computer9196,Serial9196,Computer9196,Asset-Tag9196
00:24:45:E1:58:9197,Computer9197,Serial9197,Computer9197,Asset-Tag9197
00:24:45:E1:58:9198,Computer9198,Serial9198,Computer9198,Asset-Tag9198
00:24:45:E1:58:9199,Computer9199,Serial9199,Computer9199,Asset-Tag9199
00:24:45:E1:58:9200,Computer9200,Serial9200,Computer9200,Asset-Tag9200
00:24:45:E1:58:9201,Computer9201,Serial9201,Computer9201,Asset-Tag9201
00:24:45:E1:58:9202,Computer9202,Serial9202,Computer9202,Asset-Tag9202
00:24:45:E1:58:9203,Computer9203,Serial9203,Computer9203,Asset-Tag9203
00:24:45:E1:58:9204,Computer9204,Serial9204,Computer9204,Asset-Tag9204
00:24:45:E1:58:9205,Computer9205,Serial9205,Computer9205,Asset-Tag9205
00:24:45:E1:58:9206,Computer9206,Serial9206,Computer9206,Asset-Tag9206
00:24:45:E1:58:9207,Computer9207,Serial9207,Computer9207,Asset-Tag9207
00:24:45:E1:58:9208,Computer9208,Serial9208,Computer9208,Asset-Tag9208
00:24:45:E1:58:9209,Computer9209,Serial9209,Computer9209,Asset-Tag9209
00:24:45:E1:58:9210,Computer9210,Serial9210,Computer9210,Asset-Tag9210
00:24:45:E1:58:9211,Computer9211,Serial9211,Computer9211,Asset-Tag9211
00:24:45:E1:58:9212,Computer9212,Serial9212,Computer9212,Asset-Tag9212
00:24:45:E1:58:9213,Computer9213,Serial9213,Computer9213,Asset-Tag9213
00:24:45:E1:58:9214,Computer9214,Serial9214,Computer9214,Asset-Tag9214
00:24:45:E1:58:9215,Computer9215,Serial9215,Computer9215,Asset-Tag9215
00:24:45:E1:58:9216,Computer9216,Serial9216,Computer9216,Asset-Tag9216
00:24:45:E1:58:9217,Computer9217,Serial9217,Computer9217,Asset-Tag9217
00:24:45:E1:58:9218,Computer9218,Serial9218,Computer9218,Asset-Tag9218
00:24:45:E1:58:9219,Computer9219,Serial9219,Computer9219,Asset-Tag9219
00:24:45:E1:58:9220,Computer9220,Serial9220,Computer9220,Asset-Tag9220
00:24:45:E1:58:9221,Computer9221,Serial9221,Computer9221,Asset-Tag9221
00:24:45:E1:58:9222,Computer9222,Serial9222,Computer9222,Asset-Tag9222
00:24:45:E1:58:9223,Computer9223,Serial9223,Computer9223,Asset-Tag9223
00:24:45:E1:58:9224,Computer9224,Serial9224,Computer9224,Asset-Tag9224
00:24:45:E1:58:9225,Computer9225,Serial9225,Computer9225,Asset-Tag9225
00:24:45:E1:58:9226,Computer9226,Serial9226,Computer9226,Asset-Tag9226
00:24:45:E1:58:9227,Computer9227,Serial9227,Computer9227,Asset-Tag9227
00:24:45:E1:58:9228,Computer9228,Serial9228,Computer9228,Asset-Tag9228
00:24:45:E1:58:9229,Computer9229,Serial9229,Computer9229,Asset-Tag9229
00:24:45:E1:58:9230,Computer9230,Serial9230,Computer9230,Asset-Tag9230
00:24:45:E1:58:9231,Computer9231,Serial9231,Computer9231,Asset-Tag9231
00:24:45:E1:58:9232,Computer9232,Serial9232,Computer9232,Asset-Tag9232
00:24:45:E1:58:9233,Computer9233,Serial9233,Computer9233,Asset-Tag9233
00:24:45:E1:58:9234,Computer9234,Serial9234,Computer9234,Asset-Tag9234
00:24:45:E1:58:9235,Computer9235,Serial9235,Computer9235,Asset-Tag9235
00:24:45:E1:58:9236,Computer9236,Serial9236,Computer9236,Asset-Tag9236
00:24:45:E1:58:9237,Computer9237,Serial9237,Computer9237,Asset-Tag9237
00:24:45:E1:58:9238,Computer9238,Serial9238,Computer9238,Asset-Tag9238
00:24:45:E1:58:9239,Computer9239,Serial9239,Computer9239,Asset-Tag9239
00:24:45:E1:58:9240,Computer9240,Serial9240,Computer9240,Asset-Tag9240
00:24:45:E1:58:9241,Computer9241,Serial9241,Computer9241,Asset-Tag9241
00:24:45:E1:58:9242,Computer9242,Serial9242,Computer9242,Asset-Tag9242
00:24:45:E1:58:9243,Computer9243,Serial9243,Computer9243,Asset-Tag9243
00:24:45:E1:58:9244,Computer9244,Serial9244,Computer9244,Asset-Tag9244
00:24:45:E1:58:9245,Computer9245,Serial9245,Computer9245,Asset-Tag9245
00:24:45:E1:58:9246,Computer9246,Serial9246,Computer9246,Asset-Tag9246
00:24:45:E1:58:9247,Computer9247,Serial9247,Computer9247,Asset-Tag9247
00:24:45:E1:58:9248,Computer9248,Serial9248,Computer9248,Asset-Tag9248
00:24:45:E1:58:9249,Computer9249,Serial9249,Computer9249,Asset-Tag9249
00:24:45:E1:58:9250,Computer9250,Serial9250,Computer9250,Asset-Tag9250
00:24:45:E1:58:9251,Computer9251,Serial9251,Computer9251,Asset-Tag9251
00:24:45:E1:58:9252,Computer9252,Serial9252,Computer9252,Asset-Tag9252
00:24:45:E1:58:9253,Computer9253,Serial9253,Computer9253,Asset-Tag9253
00:24:45:E1:58:9254,Computer9254,Serial9254,Computer9254,Asset-Tag9254
00:24:45:E1:58:9255,Computer9255,Serial9255,Computer9255,Asset-Tag9255
00:24:45:E1:58:9256,Computer9256,Serial9256,Computer9256,Asset-Tag9256
00:24:45:E1:58:9257,Computer9257,Serial9257,Computer9257,Asset-Tag9257
00:24:45:E1:58:9258,Computer9258,Serial9258,Computer9258,Asset-Tag9258
00:24:45:E1:58:9259,Computer9259,Serial9259,Computer9259,Asset-Tag9259
00:24:45:E1:58:9260,Computer9260,Serial9260,Computer9260,Asset-Tag9260
00:24:45:E1:58:9261,Computer9261,Serial9261,Computer9261,Asset-Tag9261
00:24:45:E1:58:9262,Computer9262,Serial9262,Computer9262,Asset-Tag9262
00:24:45:E1:58:9263,Computer9263,Serial9263,Computer9263,Asset-Tag9263
00:24:45:E1:58:9264,Computer9264,Serial9264,Computer9264,Asset-Tag9264
00:24:45:E1:58:9265,Computer9265,Serial9265,Computer9265,Asset-Tag9265
00:24:45:E1:58:9266,Computer9266,Serial9266,Computer9266,Asset-Tag9266
00:24:45:E1:58:9267,Computer9267,Serial9267,Computer9267,Asset-Tag9267
00:24:45:E1:58:9268,Computer9268,Serial9268,Computer9268,Asset-Tag9268
00:24:45:E1:58:9269,Computer9269,Serial9269,Computer9269,Asset-Tag9269
00:24:45:E1:58:9270,Computer9270,Serial9270,Computer9270,Asset-Tag9270
00:24:45:E1:58:9271,Computer9271,Serial9271,Computer9271,Asset-Tag9271
00:24:45:E1:58:9272,Computer9272,Serial9272,Computer9272,Asset-Tag9272
00:24:45:E1:58:9273,Computer9273,Serial9273,Computer9273,Asset-Tag9273
00:24:45:E1:58:9274,Computer9274,Serial9274,Computer9274,Asset-Tag9274
00:24:45:E1:58:9275,Computer9275,Serial9275,Computer9275,Asset-Tag9275
00:24:45:E1:58:9276,Computer9276,Serial9276,Computer9276,Asset-Tag9276
00:24:45:E1:58:9277,Computer9277,Serial9277,Computer9277,Asset-Tag9277
00:24:45:E1:58:9278,Computer9278,Serial9278,Computer9278,Asset-Tag9278
00:24:45:E1:58:9279,Computer9279,Serial9279,Computer9279,Asset-Tag9279
00:24:45:E1:58:9280,Computer9280,Serial9280,Computer9280,Asset-Tag9280
00:24:45:E1:58:9281,Computer9281,Serial9281,Computer9281,Asset-Tag9281
00:24:45:E1:58:9282,Computer9282,Serial9282,Computer9282,Asset-Tag9282
00:24:45:E1:58:9283,Computer9283,Serial9283,Computer9283,Asset-Tag9283
00:24:45:E1:58:9284,Computer9284,Serial9284,Computer9284,Asset-Tag9284
00:24:45:E1:58:9285,Computer9285,Serial9285,Computer9285,Asset-Tag9285
00:24:45:E1:58:9286,Computer9286,Serial9286,Computer9286,Asset-Tag9286
00:24:45:E1:58:9287,Computer9287,Serial9287,Computer9287,Asset-Tag9287
00:24:45:E1:58:9288,Computer9288,Serial9288,Computer9288,Asset-Tag9288
00:24:45:E1:58:9289,Computer9289,Serial9289,Computer9289,Asset-Tag9289
00:24:45:E1:58:9290,Computer9290,Serial9290,Computer9290,Asset-Tag9290
00:24:45:E1:58:9291,Computer9291,Serial9291,Computer9291,Asset-Tag9291
00:24:45:E1:58:9292,Computer9292,Serial9292,Computer9292,Asset-Tag9292
00:24:45:E1:58:9293,Computer9293,Serial9293,Computer9293,Asset-Tag9293
00:24:45:E1:58:9294,Computer9294,Serial9294,Computer9294,Asset-Tag9294
00:24:45:E1:58:9295,Computer9295,Serial9295,Computer9295,Asset-Tag9295
00:24:45:E1:58:9296,Computer9296,Serial9296,Computer9296,Asset-Tag9296
00:24:45:E1:58:9297,Computer9297,Serial9297,Computer9297,Asset-Tag9297
00:24:45:E1:58:9298,Computer9298,Serial9298,Computer9298,Asset-Tag9298
00:24:45:E1:58:9299,Computer9299,Serial9299,Computer9299,Asset-Tag9299
00:24:45:E1:58:9300,Computer9300,Serial9300,Computer9300,Asset-Tag9300
00:24:45:E1:58:9301,Computer9301,Serial9301,Computer9301,Asset-Tag9301
00:24:45:E1:58:9302,Computer9302,Serial9302,Computer9302,Asset-Tag9302
00:24:45:E1:58:9303,Computer9303,Serial9303,Computer9303,Asset-Tag9303
00:24:45:E1:58:9304,Computer9304,Serial9304,Computer9304,Asset-Tag9304
00:24:45:E1:58:9305,Computer9305,Serial9305,Computer9305,Asset-Tag9305
00:24:45:E1:58:9306,Computer9306,Serial9306,Computer9306,Asset-Tag9306
00:24:45:E1:58:9307,Computer9307,Serial9307,Computer9307,Asset-Tag9307
00:24:45:E1:58:9308,Computer9308,Serial9308,Computer9308,Asset-Tag9308
00:24:45:E1:58:9309,Computer9309,Serial9309,Computer9309,Asset-Tag9309
00:24:45:E1:58:9310,Computer9310,Serial9310,Computer9310,Asset-Tag9310
00:24:45:E1:58:9311,Computer9311,Serial9311,Computer9311,Asset-Tag9311
00:24:45:E1:58:9312,Computer9312,Serial9312,Computer9312,Asset-Tag9312
00:24:45:E1:58:9313,Computer9313,Serial9313,Computer9313,Asset-Tag9313
00:24:45:E1:58:9314,Computer9314,Serial9314,Computer9314,Asset-Tag9314
00:24:45:E1:58:9315,Computer9315,Serial9315,Computer9315,Asset-Tag9315
00:24:45:E1:58:9316,Computer9316,Serial9316,Computer9316,Asset-Tag9316
00:24:45:E1:58:9317,Computer9317,Serial9317,Computer9317,Asset-Tag9317
00:24:45:E1:58:9318,Computer9318,Serial9318,Computer9318,Asset-Tag9318
00:24:45:E1:58:9319,Computer9319,Serial9319,Computer9319,Asset-Tag9319
00:24:45:E1:58:9320,Computer9320,Serial9320,Computer9320,Asset-Tag9320
00:24:45:E1:58:9321,Computer9321,Serial9321,Computer9321,Asset-Tag9321
00:24:45:E1:58:9322,Computer9322,Serial9322,Computer9322,Asset-Tag9322
00:24:45:E1:58:9323,Computer9323,Serial9323,Computer9323,Asset-Tag9323
00:24:45:E1:58:9324,Computer9324,Serial9324,Computer9324,Asset-Tag9324
00:24:45:E1:58:9325,Computer9325,Serial9325,Computer9325,Asset-Tag9325
00:24:45:E1:58:9326,Computer9326,Serial9326,Computer9326,Asset-Tag9326
00:24:45:E1:58:9327,Computer9327,Serial9327,Computer9327,Asset-Tag9327
00:24:45:E1:58:9328,Computer9328,Serial9328,Computer9328,Asset-Tag9328
00:24:45:E1:58:9329,Computer9329,Serial9329,Computer9329,Asset-Tag9329
00:24:45:E1:58:9330,Computer9330,Serial9330,Computer9330,Asset-Tag9330
00:24:45:E1:58:9331,Computer9331,Serial9331,Computer9331,Asset-Tag9331
00:24:45:E1:58:9332,Computer9332,Serial9332,Computer9332,Asset-Tag9332
00:24:45:E1:58:9333,Computer9333,Serial9333,Computer9333,Asset-Tag9333
00:24:45:E1:58:9334,Computer9334,Serial9334,Computer9334,Asset-Tag9334
00:24:45:E1:58:9335,Computer9335,Serial9335,Computer9335,Asset-Tag9335
00:24:45:E1:58:9336,Computer9336,Serial9336,Computer9336,Asset-Tag9336
00:24:45:E1:58:9337,Computer9337,Serial9337,Computer9337,Asset-Tag9337
00:24:45:E1:58:9338,Computer9338,Serial9338,Computer9338,Asset-Tag9338
00:24:45:E1:58:9339,Computer9339,Serial9339,Computer9339,Asset-Tag9339
00:24:45:E1:58:9340,Computer9340,Serial9340,Computer9340,Asset-Tag9340
00:24:45:E1:58:9341,Computer9341,Serial9341,Computer9341,Asset-Tag9341
00:24:45:E1:58:9342,Computer9342,Serial9342,Computer9342,Asset-Tag9342
00:24:45:E1:58:9343,Computer9343,Serial9343,Computer9343,Asset-Tag9343
00:24:45:E1:58:9344,Computer9344,Serial9344,Computer9344,Asset-Tag9344
00:24:45:E1:58:9345,Computer9345,Serial9345,Computer9345,Asset-Tag9345
00:24:45:E1:58:9346,Computer9346,Serial9346,Computer9346,Asset-Tag9346
00:24:45:E1:58:9347,Computer9347,Serial9347,Computer9347,Asset-Tag9347
00:24:45:E1:58:9348,Computer9348,Serial9348,Computer9348,Asset-Tag9348
00:24:45:E1:58:9349,Computer9349,Serial9349,Computer9349,Asset-Tag9349
00:24:45:E1:58:9350,Computer9350,Serial9350,Computer9350,Asset-Tag9350
00:24:45:E1:58:9351,Computer9351,Serial9351,Computer9351,Asset-Tag9351
00:24:45:E1:58:9352,Computer9352,Serial9352,Computer9352,Asset-Tag9352
00:24:45:E1:58:9353,Computer9353,Serial9353,Computer9353,Asset-Tag9353
00:24:45:E1:58:9354,Computer9354,Serial9354,Computer9354,Asset-Tag9354
00:24:45:E1:58:9355,Computer9355,Serial9355,Computer9355,Asset-Tag9355
00:24:45:E1:58:9356,Computer9356,Serial9356,Computer9356,Asset-Tag9356
00:24:45:E1:58:9357,Computer9357,Serial9357,Computer9357,Asset-Tag9357
00:24:45:E1:58:9358,Computer9358,Serial9358,Computer9358,Asset-Tag9358
00:24:45:E1:58:9359,Computer9359,Serial9359,Computer9359,Asset-Tag9359
00:24:45:E1:58:9360,Computer9360,Serial9360,Computer9360,Asset-Tag9360
00:24:45:E1:58:9361,Computer9361,Serial9361,Computer9361,Asset-Tag9361
00:24:45:E1:58:9362,Computer9362,Serial9362,Computer9362,Asset-Tag9362
00:24:45:E1:58:9363,Computer9363,Serial9363,Computer9363,Asset-Tag9363
00:24:45:E1:58:9364,Computer9364,Serial9364,Computer9364,Asset-Tag9364
00:24:45:E1:58:9365,Computer9365,Serial9365,Computer9365,Asset-Tag9365
00:24:45:E1:58:9366,Computer9366,Serial9366,Computer9366,Asset-Tag9366
00:24:45:E1:58:9367,Computer9367,Serial9367,Computer9367,Asset-Tag9367
00:24:45:E1:58:9368,Computer9368,Serial9368,Computer9368,Asset-Tag9368
00:24:45:E1:58:9369,Computer9369,Serial9369,Computer9369,Asset-Tag9369
00:24:45:E1:58:9370,Computer9370,Serial9370,Computer9370,Asset-Tag9370
00:24:45:E1:58:9371,Computer9371,Serial9371,Computer9371,Asset-Tag9371
00:24:45:E1:58:9372,Computer9372,Serial9372,Computer9372,Asset-Tag9372
00:24:45:E1:58:9373,Computer9373,Serial9373,Computer9373,Asset-Tag9373
00:24:45:E1:58:9374,Computer9374,Serial9374,Computer9374,Asset-Tag9374
00:24:45:E1:58:9375,Computer9375,Serial9375,Computer9375,Asset-Tag9375
00:24:45:E1:58:9376,Computer9376,Serial9376,Computer9376,Asset-Tag9376
00:24:45:E1:58:9377,Computer9377,Serial9377,Computer9377,Asset-Tag9377
00:24:45:E1:58:9378,Computer9378,Serial9378,Computer9378,Asset-Tag9378
00:24:45:E1:58:9379,Computer9379,Serial9379,Computer9379,Asset-Tag9379
00:24:45:E1:58:9380,Computer9380,Serial9380,Computer9380,Asset-Tag9380
00:24:45:E1:58:9381,Computer9381,Serial9381,Computer9381,Asset-Tag9381
00:24:45:E1:58:9382,Computer9382,Serial9382,Computer9382,Asset-Tag9382
00:24:45:E1:58:9383,Computer9383,Serial9383,Computer9383,Asset-Tag9383
00:24:45:E1:58:9384,Computer9384,Serial9384,Computer9384,Asset-Tag9384
00:24:45:E1:58:9385,Computer9385,Serial9385,Computer9385,Asset-Tag9385
00:24:45:E1:58:9386,Computer9386,Serial9386,Computer9386,Asset-Tag9386
00:24:45:E1:58:9387,Computer9387,Serial9387,Computer9387,Asset-Tag9387
00:24:45:E1:58:9388,Computer9388,Serial9388,Computer9388,Asset-Tag9388
00:24:45:E1:58:9389,Computer9389,Serial9389,Computer9389,Asset-Tag9389
00:24:45:E1:58:9390,Computer9390,Serial9390,Computer9390,Asset-Tag9390
00:24:45:E1:58:9391,Computer9391,Serial9391,Computer9391,Asset-Tag9391
00:24:45:E1:58:9392,Computer9392,Serial9392,Computer9392,Asset-Tag9392
00:24:45:E1:58:9393,Computer9393,Serial9393,Computer9393,Asset-Tag9393
00:24:45:E1:58:9394,Computer9394,Serial9394,Computer9394,Asset-Tag9394
00:24:45:E1:58:9395,Computer9395,Serial9395,Computer9395,Asset-Tag9395
00:24:45:E1:58:9396,Computer9396,Serial9396,Computer9396,Asset-Tag9396
00:24:45:E1:58:9397,Computer9397,Serial9397,Computer9397,Asset-Tag9397
00:24:45:E1:58:9398,Computer9398,Serial9398,Computer9398,Asset-Tag9398
00:24:45:E1:58:9399,Computer9399,Serial9399,Computer9399,Asset-Tag9399
00:24:45:E1:58:9400,Computer9400,Serial9400,Computer9400,Asset-Tag9400
00:24:45:E1:58:9401,Computer9401,Serial9401,Computer9401,Asset-Tag9401
00:24:45:E1:58:9402,Computer9402,Serial9402,Computer9402,Asset-Tag9402
00:24:45:E1:58:9403,Computer9403,Serial9403,Computer9403,Asset-Tag9403
00:24:45:E1:58:9404,Computer9404,Serial9404,Computer9404,Asset-Tag9404
00:24:45:E1:58:9405,Computer9405,Serial9405,Computer9405,Asset-Tag9405
00:24:45:E1:58:9406,Computer9406,Serial9406,Computer9406,Asset-Tag9406
00:24:45:E1:58:9407,Computer9407,Serial9407,Computer9407,Asset-Tag9407
00:24:45:E1:58:9408,Computer9408,Serial9408,Computer9408,Asset-Tag9408
00:24:45:E1:58:9409,Computer9409,Serial9409,Computer9409,Asset-Tag9409
00:24:45:E1:58:9410,Computer9410,Serial9410,Computer9410,Asset-Tag9410
00:24:45:E1:58:9411,Computer9411,Serial9411,Computer9411,Asset-Tag9411
00:24:45:E1:58:9412,Computer9412,Serial9412,Computer9412,Asset-Tag9412
00:24:45:E1:58:9413,Computer9413,Serial9413,Computer9413,Asset-Tag9413
00:24:45:E1:58:9414,Computer9414,Serial9414,Computer9414,Asset-Tag9414
00:24:45:E1:58:9415,Computer9415,Serial9415,Computer9415,Asset-Tag9415
00:24:45:E1:58:9416,Computer9416,Serial9416,Computer9416,Asset-Tag9416
00:24:45:E1:58:9417,Computer9417,Serial9417,Computer9417,Asset-Tag9417
00:24:45:E1:58:9418,Computer9418,Serial9418,Computer9418,Asset-Tag9418
00:24:45:E1:58:9419,Computer9419,Serial9419,Computer9419,Asset-Tag9419
00:24:45:E1:58:9420,Computer9420,Serial9420,Computer9420,Asset-Tag9420
00:24:45:E1:58:9421,Computer9421,Serial9421,Computer9421,Asset-Tag9421
00:24:45:E1:58:9422,Computer9422,Serial9422,Computer9422,Asset-Tag9422
00:24:45:E1:58:9423,Computer9423,Serial9423,Computer9423,Asset-Tag9423
00:24:45:E1:58:9424,Computer9424,Serial9424,Computer9424,Asset-Tag9424
00:24:45:E1:58:9425,Computer9425,Serial9425,Computer9425,Asset-Tag9425
00:24:45:E1:58:9426,Computer9426,Serial9426,Computer9426,Asset-Tag9426
00:24:45:E1:58:9427,Computer9427,Serial9427,Computer9427,Asset-Tag9427
00:24:45:E1:58:9428,Computer9428,Serial9428,Computer9428,Asset-Tag9428
00:24:45:E1:58:9429,Computer9429,Serial9429,Computer9429,Asset-Tag9429
00:24:45:E1:58:9430,Computer9430,Serial9430,Computer9430,Asset-Tag9430
00:24:45:E1:58:9431,Computer9431,Serial9431,Computer9431,Asset-Tag9431
00:24:45:E1:58:9432,Computer9432,Serial9432,Computer9432,Asset-Tag9432
00:24:45:E1:58:9433,Computer9433,Serial9433,Computer9433,Asset-Tag9433
00:24:45:E1:58:9434,Computer9434,Serial9434,Computer9434,Asset-Tag9434
00:24:45:E1:58:9435,Computer9435,Serial9435,Computer9435,Asset-Tag9435
00:24:45:E1:58:9436,Computer9436,Serial9436,Computer9436,Asset-Tag9436
00:24:45:E1:58:9437,Computer9437,Serial9437,Computer9437,Asset-Tag9437
00:24:45:E1:58:9438,Computer9438,Serial9438,Computer9438,Asset-Tag9438
00:24:45:E1:58:9439,Computer9439,Serial9439,Computer9439,Asset-Tag9439
00:24:45:E1:58:9440,Computer9440,Serial9440,Computer9440,Asset-Tag9440
00:24:45:E1:58:9441,Computer9441,Serial9441,Computer9441,Asset-Tag9441
00:24:45:E1:58:9442,Computer9442,Serial9442,Computer9442,Asset-Tag9442
00:24:45:E1:58:9443,Computer9443,Serial9443,Computer9443,Asset-Tag9443
00:24:45:E1:58:9444,Computer9444,Serial9444,Computer9444,Asset-Tag9444
00:24:45:E1:58:9445,Computer9445,Serial9445,Computer9445,Asset-Tag9445
00:24:45:E1:58:9446,Computer9446,Serial9446,Computer9446,Asset-Tag9446
00:24:45:E1:58:9447,Computer9447,Serial9447,Computer9447,Asset-Tag9447
00:24:45:E1:58:9448,Computer9448,Serial9448,Computer9448,Asset-Tag9448
00:24:45:E1:58:9449,Computer9449,Serial9449,Computer9449,Asset-Tag9449
00:24:45:E1:58:9450,Computer9450,Serial9450,Computer9450,Asset-Tag9450
00:24:45:E1:58:9451,Computer9451,Serial9451,Computer9451,Asset-Tag9451
00:24:45:E1:58:9452,Computer9452,Serial9452,Computer9452,Asset-Tag9452
00:24:45:E1:58:9453,Computer9453,Serial9453,Computer9453,Asset-Tag9453
00:24:45:E1:58:9454,Computer9454,Serial9454,Computer9454,Asset-Tag9454
00:24:45:E1:58:9455,Computer9455,Serial9455,Computer9455,Asset-Tag9455
00:24:45:E1:58:9456,Computer9456,Serial9456,Computer9456,Asset-Tag9456
00:24:45:E1:58:9457,Computer9457,Serial9457,Computer9457,Asset-Tag9457
00:24:45:E1:58:9458,Computer9458,Serial9458,Computer9458,Asset-Tag9458
00:24:45:E1:58:9459,Computer9459,Serial9459,Computer9459,Asset-Tag9459
00:24:45:E1:58:9460,Computer9460,Serial9460,Computer9460,Asset-Tag9460
00:24:45:E1:58:9461,Computer9461,Serial9461,Computer9461,Asset-Tag9461
00:24:45:E1:58:9462,Computer9462,Serial9462,Computer9462,Asset-Tag9462
00:24:45:E1:58:9463,Computer9463,Serial9463,Computer9463,Asset-Tag9463
